,username,text,retweet_count
2561,rentakada1,"RT @new_embun: &gt;&gt; THREAD &lt;&lt;

BERITA PEMBANTAIAN PENGAWAL IB-HRS
             SUDAH MENDUNIA

      SIAP-SIAP REZIM JOKOWI
HADAPI PENGADILAN…",0
2562,Widwira,"Suruh cak nun aja yg ngomong 4 mata sama riziek jgn mau pak @jokowi lebih baik kerja bukti aja, Rizieq gak mengakui… https://t.co/PyEBcs8QLC",0
2563,loveuwinterv,RT @daffana: 47 miliar dolar bukan duit kecil.. ngambil APBN buat  mengembangkan pelabuhan ya gak bisa... so ide pak Jokowi buat kerjasama…,0
2564,AdelTinia9,RT @Listian97616949: Politikus Gerindra Desak Prabowo Bersikap: Lepas Jabatan Jika tak Mampu Berpihak https://t.co/Mttj57htrm,0
2565,cantcoet,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
2566,SajaTemenmu,@banyukendeng @semenku @ganjarpranowo @jokowi @wanggihoed @DesaKita2 @Dandhy_Laksono @melaniesubono @YLBHI… https://t.co/4P8Hjob8e0,0
2567,j0keroller,"@Dennysiregar7 Tolong dong jawab gue yg di Medan, pilih Mantu Jokowi atau gausah ya? Soalnya pilihannya cuma dua.",0
2568,KomangAgustria,@hnurwahid @FPKSDPRRI @jokowi https://t.co/3Tuo9CVmzM,0
2569,petrus_suprapto,"@ProfYLH @prabowo @Menkopolhukam @jokowi @syihabrizhieq @fadlizon ...dalam bahasa Jawa ""dijarne sak isinne""...
Duwe… https://t.co/ktKAJHF2KT",0
2570,MudinBudi,"Asalamu alaikum wr.wb
Selamat malam 
Saya pribadi sll mendo'akan 
Bapak Jokowi Presiden R.I dan sekeluarga
Semoga… https://t.co/YztUeN9cnb",0
2571,DinarGinanti,"Namanya lawan politik pastilah mencari kesalahan2 lawanya, tapi Tuhan itu tidak tidur, Ia yang mengangkat Ia juga y… https://t.co/ER2Iy4jQbS",0
2572,ViolinaMasayu,"RT @BaskoroAbimanu: (10)Dari propaganda itu, saya membayangkan, seolah-olah kita ini ada di Korea Utara. Jokowi disetarakan Jong Un. Dan ap…",0
2573,ViolinaMasayu,RT @BaskoroAbimanu: (11)Tapi faktanya tentu tidak demikian. Jokowi bahkan menjadi pemimpin yang paling banyak difitnah di seluruh dunia ini…,0
2574,AnugrahFitrah1,"RT @ronavioleta: Yang sampah itu kamu @raydhim .Manusia perusak yg doyan main di lubang taik 

#SayaPercayaFPI https://t.co/VN2ija2lNl",0
2575,IyanSatria10,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
2576,ViolinaMasayu,"RT @BaskoroAbimanu: (12)Saya pernah menceritakan, ketika keluarganya ditilang polisi di Solo, mereka tidak mengatakan, kami keluarga presid…",0
2577,oemar_machmoed,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
2578,Bienzerro,"@yusuf_dumdum Mahluk kaga pnting sok.bnyak.bacot ngatur2 president..!! 

LO KAGA PNTING CUUK...TUTUP SJA CONGOR LO… https://t.co/3CLm4S8CYS",0
2579,srpsr2,"RT @FaGtng: Hey....
Lu siapa ...??? 
Ngapain Presiden RI dialog sama pemimpin #FPITeroris ..???
https://t.co/yQij6eBmOs",0
2580,Thekinslay,@SintaElvhee2_ @prabowo Main,0
2581,nafisahtanjung,Demi kemandirian energi pertamina kebut kilang minyak balikpapan. Mantap pakde @jokowi https://t.co/C3xa1EuUwC,0
2582,SSyuban,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
2583,AimanJudakusum1,@CASIGO2 @teguh_b490nk @Pak_JK @jokowi @mohmahfudmd @prabowo @LaolyYasonna @KSPgoid @AliNgabalinNew @AnakKolong_… https://t.co/aBuEQVCUV8,0
2584,ahmadnawww,"RT @demokrasicoid: Haris Rusli Moty: Sulit Dibantah, Kabinet Jokowi Sarang Koruptor - Follow @demokrasicoid  https://t.co/TJNOPxLr1k",0
2585,JamaicaJr3,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
2586,nurmila2891,"RT @Brigade01Arwan1: Gus Menteri @halimiskandarnu  dan Pak Gub Ganjar  @ganjarpranowo Gayeng Pollll  Soal #SDGsDesa 
@jokowi
@cakimiNOW
@im…",0
2587,harihariono1,Ancen ASUÙUU.........,0
2588,SantorinisSun,"RT @FSuryawijaya: This is BULLSHIT!!

@AnakKolong_ @__MV_llestari__ @Dennysiregar7 @eko_kuntadhi @Takviri @BULLFRONT @SantorinisSun",0
2589,artganta,"RT @RachlanNashidik: Sebagai Presiden terpilih di negara demokrasi, Pak @jokowi mestinya memahami: hak warga negara mengatasi preferensi da…",0
2590,harihariono1,"RT @TaliUdeng: Masalah dibikin sendiri...diributin sendiri.. klo sdah apes negara yang disalahin.. kan asu..
Perusuh kok diajak rundingan..…",0
2591,tutiekso,"@TeddyGusnaidi @AyahEnya @jokowi @Dr_Moeldoko @prabowo @mohmahfudmd Pengikutnya emang gampang dicuci otak, soalnya… https://t.co/wzMC4O9fYp",0
2592,Mytrip19,RT @Ayang_Utriza: Pak @prabowo sbg Menhan RI tidak terdengar sama sekali suaranya &amp; kebijakannya di tengah suasana hiruk-pikuk keamanan RI…,0
2593,HEn_Naf,@Gerindra Sikap resmi Partai @Gerindra dan @prabowo gimana?,0
2594,amoracoloma231,"@FaGtng @jokowi Kesulitan Para investor ini masih menjadi permasalahan ya pak @jokowi ,moga2 cepat di selesaikan… https://t.co/Kqkhrl4vEg",0
2595,BANGSABERADAB,"@ThePitho @RachlanNashidik @jokowi Pemimpin adalah PANUTAN, jangan ajari Masyarakat jadi PENDENGKI satu sama lain,… https://t.co/FzILzHIbX1",0
2596,qthiez,RT @daffana: 47 miliar dolar bukan duit kecil.. ngambil APBN buat  mengembangkan pelabuhan ya gak bisa... so ide pak Jokowi buat kerjasama…,0
2597,wahidulqohhar,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
2598,banguco1,@FaGtng @jokowi Pelabuhan yang mendukung terwujudnya tol laut sehingga distribusi logistic jadi lebih lancer dan co… https://t.co/HavJhcLVjP,0
2599,Indi_Harto,🤔😏🙄,0
2600,Cici90035184,"@FaGtng @jokowi Pasalnya seluruh kegiatan2 di Indonesia masih menggunakan pelabuhan untuk kegiatan ekonomi
#SinergiInvestasiBahari",0
2601,x_Zekr0m,"RT @EnggalPMT: Enak bgt hidup loe, nyari muka didepan Jokowi atas kematian 6 warga negara.",0
2602,btungka1997,RT @danielht2009: @GunRomli Sayangnya itu hanya pernah terjadi di masa SBY Presiden. Di era Jokowi bgmana?,0
2603,IbhamJ,"RT @demokrasicoid: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda"" - Follow @demokrasicoid  https://t.co/SdRu8ZuRHr",0
2604,Indreuu,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
2605,TsTsp71,"RT @AndiArief__: https://t.co/WVWOOFPtQV

PD mendorong Presiden Jokowi membentuk TPF guna mengusut insiden tewasnya 6 pengikut Habib Rizieq…",0
2606,anasveveo1,@andreasharsono @jokowi Lha ente ...iri....ya usaha jangan nyinyir aja,0
2607,harismz,"@vasco_ruseimy @hartanto_mas meski gw suka konten yutub lo. tapi lo tercatat sbg kader partai banci @gerindra. 

Ja… https://t.co/DOEIi830ad",0
2608,omar2000nur,"RT @AndiArief__: https://t.co/WVWOOFPtQV

PD mendorong Presiden Jokowi membentuk TPF guna mengusut insiden tewasnya 6 pengikut Habib Rizieq…",0
2609,maraenda,Sampai saat ini belum ada pernyataan bela sungkawa dr pwmerintah kecil harapan mau bentuk TPF,0
2610,Aman51943877,"RT @mnctrijaya: Tim independen tersebut, kata dia, melibatkan sejumlah pihak. Mulai dari lembaga negara seperti Komnas HAM, LPSK, dan lain-…",0
2611,realita_nkri,@PKSejahtera @DPP_PPP @Gerindra @PDemokrat,0
2612,permana373,@TaufikARMA @RachlanNashidik @jokowi Baiknya pemimpin lebih peduli dan sensitif pada hal2 yg mungkin tidak dianggap… https://t.co/osVaKX5dEP,0
2613,hartanto_mas,"RT @harismz: @vasco_ruseimy @hartanto_mas meski gw suka konten yutub lo. tapi lo tercatat sbg kader partai banci @gerindra. 

Jangan minta…",0
2614,hyyunbaee,"RT @FaGtng: Kaget aku🙄 
Hanya untuk investasi ada tahapan 23 x , Peraturan berantai.

Ya Allah..
Bagaimana mungkin bisa terwujud #SinergiIn…",0
2615,D43NDUND,Skenarionya untuk mengangkat FPI dgn HRS apa yg terjadi skrng ini untuk membendung dan menandingi parpol penguasa t… https://t.co/OO8UCpstkX,0
2616,MainRaya,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
2617,YEngran,"RT @RiuRizkiUtomo_: Yth Pak @prabowo, Akun @fadlizon sudah secara sepihak menyatakan ke enam korban adalah Mujahid. Saya yakin bapak tahu a…",0
2618,Tiarapu29711590,@Nurmantyo_Gatot laskar? tegas? maksudnya biarkan polisi mati itu tegas? bacot!,0
2619,sonnyprakosa7,"RT @Ch_Chotlmah: Setelah TNI yg bantu turunkan baliho, teroris Sigi, Papua, kerumunan dan penghadangan aparat di Petamburan, skrng ada isu…",0
2620,sarrjana,@mwiracles anak pak jokowi,0
2621,eddy_wees,Nggak...,0
2622,AminSiregar75,"RT @RiuRizkiUtomo_: Yth Pak @prabowo, Akun @fadlizon sudah secara sepihak menyatakan ke enam korban adalah Mujahid. Saya yakin bapak tahu a…",0
2623,zeegetop,@RachlanNashidik @jokowi Menhan juga...,0
2624,Ervansyach1,@kemalarsjad @jokowi Se7,0
2625,TobingJuniar,"@TeddyGusnaidi @jokowi @Dr_Moeldoko @prabowo @mohmahfudmd Kasihan isteri-isterinya, zaman harto dia gak menggelanda… https://t.co/MEVLoRD9Cg",0
2626,mrsballiho19,@gembus_ID @jokowi @mohmahfudmd Nah kan bikin gerah yaa...,0
2627,rahabganendra,@zolvick_ Bener broo... itulah pentingnya pemerintah bergegas memperbaiki soal peraturan yg ribet. Menyederhanakan… https://t.co/280nBQXJdi,0
2628,AimanJudakusum1,"RT @RD_4WR1212: Kadiv Humas Polri Irjen Raden Prabowo Argo Yuwono
Salah satu fokus adalah tentang kepemilikan senjata api yg digunakan lask…",0
2629,hyyunbaee,"@FaGtng @jokowi pembangunan infrastruktur, tidak bisa semua pembiayaan dari APBN atau APBD, pihak swasta diberikan… https://t.co/XLfb8fKr6d",0
2630,SubuhMujahid,"RT @msaid_didu: Kasus FPI, KAMI desak Jokowi bentuk Tim Independen pencari fakta https://t.co/uVqODM9Hh4",0
2631,kimtananakbaik,RT @daffana: 47 miliar dolar bukan duit kecil.. ngambil APBN buat  mengembangkan pelabuhan ya gak bisa... so ide pak Jokowi buat kerjasama…,0
2632,Din034,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
2633,Bagja71547037,@FaGtng @jokowi Pemerintah membuka ruang investasi swasta dg berbagai tipe kerjasama. Harapannya bisa mempermudah i… https://t.co/8uezbH6krl,0
2634,agilang24,"RT @KontraS: Extra judicial killing sangat berbahaya bagi keamanan &amp; hak hidup kita semua.

Kepolisian apalagi Negara (cc: Presiden @jokowi…",0
2635,kang_professor,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
2636,MEGASURYA88,"RT @musniumar: Ngr tdk blh tunduk pd premanisme, setuju. Kalo yg dimksd premanisme FPI ngawur. FPI tdk mmrs tp mnlong. Premanisme, dr bhs B…",0
2637,beerdelmar206,@FaGtng @jokowi Kita sebagai negara maritim tentunya pelabuhan tuh sangat penting dalam segala hal… https://t.co/atBxoiqoyM,0
2638,Ndit10,@RachlanNashidik @jokowi Ga pernah ngerasa punya pemimpin 5 thn ini,0
2639,ramboisher,"@fadlizon Ini gmn pak, yg selamat malah mau diburu
https://t.co/dqOoTzSJG4",0
2640,SimamoraUba,"RT @msaid_didu: Kasus FPI, KAMI desak Jokowi bentuk Tim Independen pencari fakta https://t.co/uVqODM9Hh4",0
2641,nafisahtanjung,"Terimakasih presiden @jokowi . Pemerintah mengalokasikan anggaran kesehatan dalam APBN 2021 sebesar Rp 169,7 triliu… https://t.co/LKP8dhu7OP",0
2642,AhsanRidha,"RT @KontraS: Extra judicial killing sangat berbahaya bagi keamanan &amp; hak hidup kita semua.

Kepolisian apalagi Negara (cc: Presiden @jokowi…",0
2643,Pedang_Terhunus,@CintaNKRI08 @prabowo Sekian juta umat islam berdoa. Satu saja Alloh kabulkan doa tsb. Dan kami yakin Alloh mendeng… https://t.co/w6bmLOiz5k,0
2644,Indonesianews15,"Letjen TNI Prabowo Nyaris Tembak M*ti Anak Buah Sendiri

https://t.co/HY2WKHPjJS",0
2645,eLAmaravati,"Dear Bapak @jokowi Pak, peluang bagus nih Pak untuk kerja sama bilateral melalui jalur perjodohan. Saya siap jadi v… https://t.co/T5mQ6WErAp",0
2646,AnakKolong_,"RT @FSuryawijaya: This is BULLSHIT!!

@AnakKolong_ @__MV_llestari__ @Dennysiregar7 @eko_kuntadhi @Takviri @BULLFRONT @SantorinisSun",0
2647,imbangimedia,"Dulu Pak @jokowi gerak cepat mengutuk pembunuhan di Prancis. Knp thdp bangsa sendiri, Bapak malah tak bersuara? 6 O… https://t.co/KFl8rl7rbh",0
2648,IshaqAnsyah,"@MCAOps @effendi____ Demi kebaikan bangsa, saya harap Pak @jokowi  bisa berdialog dg sesama anak bangsa. 
Gak perlu… https://t.co/WmZnh61E57",0
2649,Aprilaza9,"Setuju Mba,lbih baik adanya sinergi antara pemerintah &amp; pihak swasta agar tdk semua pelabuhan yg akan dibangun meng… https://t.co/FZJKDhItiB",0
2650,sik927859261,@CNNIndonesia Tdk perlu pak jokowi...buang2 waktu dan tenaga mending urus yg lebih baik u kepentingan rakyat keseja… https://t.co/DXqF6IHlHj,0
2651,DApriyatna,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
2652,SaukaniAlbanja1,"#KadrunIndukMasalah
#FPIOrganisasiTeroris",0
2653,_jabangtutuko_,@okezonenews @fadlizon Udah jadi Jubirnya FPI ya pak @prabowo ? @Gerindra,0
2654,faaza52,"@FaGtng @jokowi Tidak heran kalau biaya logistik Indonesia juga yang paling tinggi diantara negara ASEAN,… https://t.co/QMvhStOwQt",0
2655,4rdn4n,RT @Ayang_Utriza: Pak @prabowo sbg Menhan RI tidak terdengar sama sekali suaranya &amp; kebijakannya di tengah suasana hiruk-pikuk keamanan RI…,0
2656,__MV_llestari__,"RT @FSuryawijaya: This is BULLSHIT!!

@AnakKolong_ @__MV_llestari__ @Dennysiregar7 @eko_kuntadhi @Takviri @BULLFRONT @SantorinisSun https:/…",0
2657,DApriyatna,Beda kelas cak,0
2658,febrizenitaa,"RT @adionooo: Selamat malam Pak @jokowi . Perkenalkan saya Adi, Salesman salah satu perusahaan distributor di Bandar Lampung yang setiap ha…",0
2659,usernamemusiapa,"RT @Ngk0ngNew: Mau diakui atau tidak oleh pendukungya, fakta berbicara bahwa #FPIBibitRadikalisme itu ada &amp; berusaha menggoyang pemerintaha…",0
2660,TheSiska86,BUKA MATAMU....!!! https://t.co/eibDXY2vBs,0
2661,clnmyt,RT @daffana: 47 miliar dolar bukan duit kecil.. ngambil APBN buat  mengembangkan pelabuhan ya gak bisa... so ide pak Jokowi buat kerjasama…,0
2662,tya1610,RT @jansen_jsp: https://t.co/ZGAZM4ykaz,0
2663,PrasieOet,RT @Melonicious1: 🔥🔥🔥,0
2664,galiehSmanda,"@KemensosRI akan terus bekerja 
Keras untuk menyelesaikan program yg baik itu program reguler
Maupun program khusus… https://t.co/76f1bdQrip",0
2665,RoniSet41920892,"RT @PDI_Perjuangan: Sambutan Presiden Jokowi untuk Kedatangan Vaksin Covid-19, 6 Desember 2020.

https://t.co/05PWmXFzW2

#PDIPerjuangan
#B…",0
2666,cnbcindonesia,Jokowi Punya Titah Baru ke Prabowo Soal Lumbung Pangan https://t.co/dA8jLF5SfL,0
2667,mirzalialily,"Gak perlu,repot mnghadapi org ya""taat hukum"", yg dpanggil mangkir trs",0
2668,balmon90493782,"@FaGtng @jokowi memang harus kerjasama sama pihak swasta nih jalan keluarnya, biar pelabuhannya berkembang #SinergiInvestasiBahari",0
2669,LarasatiAllen,"Data menunjukkan sudah 11 kali Jokowi tercatat mengunjungi Papua dan Papua Barat. Artinya, Jokowi menunjukkan niat… https://t.co/ySrMonctPj",0
2670,faridevich,RT @fadlizon: Media asing mulai menulis pembunuhan 6 org anggita FPI. @KomnasHAM @mohmahfudmd @jokowi,0
2671,djoko_lelur_kw,"RT @RiuRizkiUtomo_: Yth Pak @prabowo, Akun @fadlizon sudah secara sepihak menyatakan ke enam korban adalah Mujahid. Saya yakin bapak tahu a…",0
2672,AsepHid98075455,"RT @musniumar: Ngr tdk blh tunduk pd premanisme, setuju. Kalo yg dimksd premanisme FPI ngawur. FPI tdk mmrs tp mnlong. Premanisme, dr bhs B…",0
2673,cantcoet,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
2674,SaukaniAlbanja1,"#KadrunIndukMasalah
#FPIOrganisasiTeroris",0
2675,kiranaHP,RT @auliadam: Ini cerita #StartUp beneran dari Indonesia. Kami mengakses 35 perusahaan yang terafiliasi bisnis kedua putra Presiden Jokowi.…,0
2676,FerryFe40732164,"RT @Wene97580922: Peristiwa Paniai 8 Desember 2014 Masih tersimpan hangat,
Pelanggaran HAM berat pertama rezim @jokowi yang terancam impuni…",0
2677,badgoneworst,"RT @TirtoID: Sejumlah konglomerat merapat untuk menyokong sejumlah bisnis kuliner Gibran &amp; Kaesang. Dari penelusuran Tirto, ada irisan pera…",0
2678,virgenjaen767,"@FaGtng @jokowi Bagaimana Para investor mau berinvestasi di bidang bahari kalau persatuan nya gak berujung, berbeli… https://t.co/1dRHlvnZCt",0
2679,M03rTriyadi,@Ayang_Utriza @prabowo baru menikmati zona nyaman..,0
2680,Abdul47319206,"RT @msaid_didu: Kasus FPI, KAMI desak Jokowi bentuk Tim Independen pencari fakta https://t.co/uVqODM9Hh4",0
2681,Benny92826419,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
2682,justbob616,RT @Ayang_Utriza: Pak @prabowo sbg Menhan RI tidak terdengar sama sekali suaranya &amp; kebijakannya di tengah suasana hiruk-pikuk keamanan RI…,0
2683,AriSury81886684,"RT @KetumProDEM: Rakyat dibuat riuh dgn berita Korupsi dan HRS.
Rakyat dibuat sibuk menyikapi politik ""smoke screen"" yg dimainkan Rezim Son…",0
2684,BobyAnugrah,!,0
2685,mohmaulana12,RT @RachlanNashidik: Kita masih menunggu Presiden @Jokowi menyatakan sikapnya terhadap kasus penembakan hingga tewas terhadap 6 warga negar…,0
2686,Dadang1006,@fadlizon @DPR_RI Salut dan respek sama bang Fadli Zon. Tapi pak Prabowo kemana yah bang? Tanpa statmen apa2 dari beliau atas kejadian ini.,0
2687,Brobagus77,"RT @RD_4WR1212: ANDI ARIFmembandingkan pemerintahan Jokowi dan SBY dlm menangani gejolak di tengah masyarakat. Baca Juga: Baru 20 Tahun, 6…",0
2688,IyuesMas,"@MardaniAliSera Sejak PKS baru lahir tiba2 menjadi partai besar ,karna PKS partai Islam yg tidak dukung mendukung o… https://t.co/GdmQSDA9bw",0
2689,djadasjah,"RT @musniumar: Ngr tdk blh tunduk pd premanisme, setuju. Kalo yg dimksd premanisme FPI ngawur. FPI tdk mmrs tp mnlong. Premanisme, dr bhs B…",0
2690,sonnyprakosa7,"@Ch_Chotlmah @prabowo @Gerindra @fadlizon Pernyataan @fadlizon tidak berkaitan dgn partai @Gerindra sepertinya deh? 🤔🤔

😅😂🤣",0
2691,gst2005,"Brengseknya TatakelolaTol JaPek @PTJASAMARGA thd macet sdh 2 hari, buruknya kualitas jalan dan harga tarif yang nai… https://t.co/mfq4p7plUL",0
2692,SatirSquad,"RT @msaid_didu: Kasus FPI, KAMI desak Jokowi bentuk Tim Independen pencari fakta https://t.co/uVqODM9Hh4",0
2693,RoniSet41920892,"RT @PDI_Perjuangan: Presiden Jokowi menyampaikan rasa syukur atas kedatangan vaksin Covid-19 buatan perusahaan biofarmasi asal Cina, Sinova…",0
2694,alextham878,"RT @nafisahtanjung: Terimakasih presiden @jokowi . Pemerintah mengalokasikan anggaran kesehatan dalam APBN 2021 sebesar Rp 169,7 triliun. D…",0
2695,zakosawar,@FaGtng @jokowi Saya masih heran kenapa pelabuhan di Indonesia seakan kurang berkembang. Hanya di pulau-pulau besar… https://t.co/PYchWkQVxe,0
2696,AcevFarid,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
2697,santri_selatan,"RT @BaskoroAbimanu: (10)Dari propaganda itu, saya membayangkan, seolah-olah kita ini ada di Korea Utara. Jokowi disetarakan Jong Un. Dan ap…",0
2698,Heli84366070,"@FaGtng @jokowi Semoga kedepannya pelabuhan Indonesia bisa berkembang
#SinergiInvestasiBahari",0
2699,Dra_satria,"@msaid_didu @umam_chaerul Maksudnya langsung @prabowo gitu?

Dia sudah melepaskan ikatan saat memilih jadi pembantu… https://t.co/gJuaZ8fG8c",0
2700,santri_selatan,RT @BaskoroAbimanu: (11)Tapi faktanya tentu tidak demikian. Jokowi bahkan menjadi pemimpin yang paling banyak difitnah di seluruh dunia ini…,0
2701,LaingenLisa,RT @Ayang_Utriza: Pak @prabowo sbg Menhan RI tidak terdengar sama sekali suaranya &amp; kebijakannya di tengah suasana hiruk-pikuk keamanan RI…,0
2702,santri_selatan,"RT @BaskoroAbimanu: (12)Saya pernah menceritakan, ketika keluarganya ditilang polisi di Solo, mereka tidak mengatakan, kami keluarga presid…",0
2703,KangNurAli,"RT @AnakKolong_: SAYA PERCAYA DENGAN SEMUA ""PESAN"" YANG DISAMPAIKAN LEWAT ""MATA"" PAK @jokowi | 
.
.
.
.
.
. https://t.co/Y3XMsQSX41",0
2704,subursubagyo,RT @CNNIndonesia: Cak Nun Dorong Dialog Empat Mata Jokowi-Rizieq Shihab https://t.co/DAbGHiAJ5i,0
2705,achdanSd,"RT @Je_Ly: Cihhhh 😒

Emang siapa dia? Dialog 4 mata dg presiden?
Dia lbh pantas diseret ke penjara!!

Mimpi aja di siang bolong! 😏

https:/…",0
2706,gatotsuhiro,"Duet Prabowo-Puan Bisa Gagal Bukan Karena OTT 2 Menteri, tapi karena Tidak Menjual https://t.co/ghrrX87dMD",0
2707,SaukaniAlbanja1,"RT @Mileanisti: Yang setuju @fadlizon dipecat dari @Gerindra Retweet Keras!!!

Tak Percaya Miliki Senpi, Fadli Zon: FPI Cinta Damai

Cc: Me…",0
2708,Danank902,"RT @RiuRizkiUtomo_: Yth Pak @prabowo, Akun @fadlizon sudah secara sepihak menyatakan ke enam korban adalah Mujahid. Saya yakin bapak tahu a…",0
2709,vin_ergee,"RT @geloraco: Amien Rais Marah Ultimatum Jokowi, ""Semua itu Bermuara kepada Anda""
https://t.co/cH9fYIitgj",0
2710,penyejuk_hati_,"Gile ngeri bgt, coba, boleh tau contoh laporannya yg banyak itu di mana aja, Pak?",0
2711,realita_nkri,@Gerindra @DPP_PPP @PKSejahtera @PDemokrat @fadlizon @rockygerung @ReflyHZ,0
2712,Defree,@dw_indonesia @jokowi dialog sm ferdinan aja,0
2713,suprayogialbert,"RT @P3nj3l4j4h_id: Gatot Nurmantyo Minta Jokowi Tegas Terkait Tewasnya 6 Laskar FPI 

Pak dirumahnya ga ada tamu yang nginep kan dari kemar…",0
